ATF	1.0
30	28
"Checksum_ImageFile=a0059d6681ea688364ce9c39d11c3638"
"Checksum_ResultFile=d386e1648faeec5c5525b1206065b10e"
"Type=Mapix Results 2"
"DateTime=2021/04/15 21:07:31"
"ConfigFile="
"GalFile=L:\RPPA Service\Platform_Projects\2021-02-09_JPL_CoV-Array-7\64 pad grid.gal"
"PixelSize=5"
"Wavelengths=785"
"ImageFiles=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0134_12860-V2 A01-D12_IgA_785\Joseph_2021-04-15_21h07m20_785nmGain020.tif"
"GrinddingParameters=Find mode = Grid + Blocks + Spots | Max. diameter (% Dth) = 200.0 | Min. diameter (% Dth) = 50.0 | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0134_12860-V2 A01-D12_IgA_785\Joseph_2021-04-15_21h07m20_785nmGain020.jpg"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=3680, 2560"
"ImageSize=17760.0, 71040.0"
"JpegOrigin=4830, 2570"
"JpegBrightness=48"
"JpegContrast=17"
"JpegBalance=0"
"Creator=Mapix 9.0.0"
"Scanner=ir710IVD IR0H8_IVD 717045"
"Temperature=32.9"
"Comment="
"Velocity=35 l/s"
"LaserPower=20.0"
"PMTGain=20"
"BatchFilename=L:\RPPA Service\InnooScan\Batch methods\CoV_Array image_processing.mbt"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"ID"	"F785 Mean"	"F785 Median"	"F785 SD"	"F785 |log Mean/Median|"	"F785 CV"	"B785"	"B785 Mean"	"B785 Median"	"B785 SD"	"B785 |log Mean/Median|"	"B785 CV"	"% > B785+1SD"	"% > B785+2SD"	"F785 % Sat."	"F785 Median - B785"	"F785 Mean - B785"	"F785 Total Intensity"	"SNR 785"	"ExcludedMean 785"	"ExcludedMedian 785"
2	8	1	11629.00	2812.00	152.60	0	Spot (Block2, Row1, Column8)	56792.82	65535.00	12848.68	0.06	0.23	794.00	853.12	794.00	311.63	0.03	0.37	100.00	100.00	59.87	64741.00	55998.82	36234112.00	179.51	12016.73	10074.00
2	1	2	9533.00	3099.00	147.00	-50	Spot (Block2, Row2, Column1)	692.03	692.00	135.79	0.00	0.20	601.00	642.61	601.00	144.22	0.03	0.22	31.00	8.00	0.00	91.00	91.03	406222.00	0.34	695.52	685.00
2	2	2	9833.00	3101.00	147.00	-50	Spot (Block2, Row2, Column2)	723.60	693.00	139.85	0.02	0.19	598.00	641.63	598.00	123.41	0.03	0.19	38.00	20.00	0.00	95.00	125.60	426925.00	0.66	634.15	589.00
2	3	2	10080.00	3100.00	228.10	0	Spot (Block2, Row2, Column3)	715.02	687.00	152.62	0.02	0.21	591.00	637.66	591.00	129.24	0.03	0.20	38.00	16.00	0.00	96.00	124.02	1058947.00	0.60	672.06	668.50
2	4	2	10427.00	3107.00	216.75	0	Spot (Block2, Row2, Column4)	783.86	787.00	155.29	0.00	0.20	655.00	663.60	655.00	135.59	0.01	0.20	47.00	17.00	0.00	132.00	128.86	1056643.00	0.89	717.28	692.50
2	5	2	10737.00	3107.00	176.40	0	Spot (Block2, Row2, Column5)	2064.60	2009.50	626.53	0.01	0.30	679.00	680.37	679.00	140.18	0.00	0.21	100.00	99.00	0.00	1330.50	1385.60	1804462.00	9.87	1043.77	1005.50
2	6	2	11034.00	3109.00	147.00	-50	Spot (Block2, Row2, Column6)	761.31	707.00	173.57	0.03	0.23	686.00	699.09	686.00	151.51	0.01	0.22	27.00	11.00	0.00	21.00	75.31	448409.00	0.41	742.23	687.00
2	7	2	11342.00	3122.00	202.15	0	Spot (Block2, Row2, Column7)	800.85	796.00	152.84	0.00	0.19	683.00	699.62	683.00	151.34	0.01	0.22	33.00	13.00	0.00	113.00	117.85	928990.00	0.67	730.91	699.00
2	8	2	11635.00	3113.00	147.00	-50	Spot (Block2, Row2, Column8)	782.09	785.00	167.02	0.00	0.21	699.00	768.78	699.00	252.24	0.04	0.33	16.00	0.00	0.00	86.00	83.09	459867.00	0.05	853.92	829.00
2	1	3	9532.00	3396.00	165.20	0	Spot (Block2, Row3, Column1)	865.60	852.50	179.02	0.01	0.21	588.00	602.03	588.00	115.35	0.01	0.19	83.00	52.00	0.00	264.50	277.60	652661.00	2.28	699.95	707.00
