antigen	block	intercept	slope	antigen_number	display_order	product_code	lot_number	slide_name	sample_plate	immunoglobulin	gain_normalised_intensity
S1-D614G	42	333.9909724	195.2331942	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	10095.65068
S1-D614G	43	148.5996119	42.41718893	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	2269.459058
S1-D614G	44	83.57854735	23.96667591	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	1281.912343
S1-D614G	45	26.50596657	4.91700945	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	272.3564391
S1-D614G	46	93.78730182	21.77774638	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	1182.674621
S1-D614G	47	40.17543443	6.207955736	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	350.5732212
S1-D614G	48	119.3229063	23.47238016	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	1292.941915
S1-D614G	49	73.19247703	14.25852341	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	786.1186477
S1-D614G	50	81.71098657	18.19124804	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	991.2733886
S1-D614G	51	80.20556887	15.41513314	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	850.9622256
S1-D614G	52	23.22147511	2.351206786	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	140.7818144
S1-D614G	53	83.57008087	19.82272931	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	1074.706546
S1-D614G	54	154.8271912	40.55545272	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	2182.599827
S1-D614G	55	107.7094861	24.91993908	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	1353.70644
S1-D614G	56	22.86255315	2.369317528	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	141.3284295
S1-D614G	57	21.31302001	2.635884554	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	153.1072477
S1-D614G	58	25.21727704	4.20822273	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	235.6284136
S1-D614G	59	18.46176616	4.146025793	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	225.7630558
S1-D614G	60	22.95227971	2.363989477	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	141.1517536
S1-D614G	61	23.5368219	2.334494229	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	140.2615333
S1-D614G	62	22.46866614	2.391800211	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	142.0586767
S1-D614G	63	23.16785194	2.353111979	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	140.8234509
S1-D614G	64	23.01859581	2.361958861	9	9	40591-V08H3	NA	IgM_3	Sample_Plate_1	IgM	141.1165388
S1-HKU1	1	8.179496584	15.38790139	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	777.5745659
S1-HKU1	2	36.51848931	13.08527671	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	690.7823246
S1-HKU1	3	53.574283	15.73827586	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	840.4880758
S1-HKU1	4	23.35682282	11.71172665	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	608.9431553
S1-HKU1	5	27.7446544	14.07974361	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	731.7318347
S1-HKU1	6	170.7056023	44.65356071	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	2403.383638
S1-HKU1	7	15.37279425	12.84763206	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	657.7543972
S1-HKU1	8	18.32799998	11.44387763	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	590.5218814
S1-HKU1	9	144.918767	33.22617183	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1806.227359
S1-HKU1	10	12.94382869	7.253923915	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	375.6400244
S1-HKU1	11	17.6247091	14.12193619	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	723.7215184
S1-HKU1	12	109.4744798	28.29857798	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1524.403379
S1-HKU1	13	43.62398392	16.16040085	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	851.6440267
S1-HKU1	14	84.19470027	27.51709261	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1460.049331
S1-HKU1	15	184.5360509	35.53230691	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1961.151396
S1-HKU1	16	13.2153019	6.974360768	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	361.9333403
S1-HKU1	17	127.532357	31.16666693	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1685.865704
S1-HKU1	18	52.12715324	15.52021824	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	828.1380652
S1-HKU1	19	89.03501873	21.53573396	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1165.821717
S1-HKU1	20	87.84549576	24.04449353	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1290.070172
S1-HKU1	21	57.50615166	19.09418452	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1012.215378
S1-HKU1	22	48.28824411	79.50706068	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	4023.641278
S1-HKU1	23	99.72443384	29.23047554	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1561.248211
S1-HKU1	24	64.0585432	18.34823598	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	981.4703421
S1-HKU1	25	51.0149135	18.69331415	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	985.6806211
S1-HKU1	26	69.68288991	33.56990061	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1748.17792
S1-HKU1	27	149.8335502	35.24697259	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1912.18218
S1-HKU1	28	18.31729945	11.53039769	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	594.8371838
S1-HKU1	29	3.305786772	0.157101922	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	11.1608829
S1-HKU1	30	5.92898407	8.802504832	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	446.0542256
S1-HKU1	31	139.2440439	32.05557299	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1742.022694
S1-HKU1	32	88.91700075	53.31732626	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	2754.783314
S1-HKU1	33	47.75681762	18.0336785	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	949.4407428
S1-HKU1	34	112.6474223	28.95057481	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1560.176163
S1-HKU1	35	120.2401161	30.66468002	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1653.474117
S1-HKU1	36	44.70993143	17.43747639	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	916.5837511
S1-HKU1	37	3.742111531	0.172823505	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	12.38328677
S1-HKU1	38	140.0647504	33.23916926	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1802.023213
S1-HKU1	39	116.4211375	27.34640342	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1483.741308
S1-HKU1	40	92.94112597	20.83153596	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1134.517924
S1-HKU1	41	28.01579336	14.2177516	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	738.9033732
S1-HKU1	42	107.3826359	33.1020837	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1762.486821
S1-HKU1	43	185.9173598	36.42820056	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	2007.327388
S1-HKU1	44	133.036469	26.1731844	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1441.695689
S1-HKU1	45	15.35436093	7.301766948	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	380.4427083
S1-HKU1	46	132.3610627	27.92394216	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1528.558171
S1-HKU1	47	11.28241589	6.432338132	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	332.8993225
S1-HKU1	48	67.4521239	22.11066386	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1172.985317
S1-HKU1	49	73.92609486	17.09468155	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	928.6601724
S1-HKU1	50	107.5380659	24.40415125	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1327.745628
S1-HKU1	51	83.27388778	17.77828435	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	972.1881052
S1-HKU1	52	4.472302814	-0.009962243	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	3.974190672
S1-HKU1	53	41.04876359	13.68682539	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	725.3900332
S1-HKU1	54	141.0327811	28.67413113	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	1574.739338
S1-HKU1	55	55.67054657	17.4967038	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	930.5057364
S1-HKU1	56	3.203886094	0.16751129	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	11.57945057
S1-HKU1	57	13.96134126	4.187720286	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	223.3473556
S1-HKU1	58	21.00985029	6.479255259	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	344.9726133
S1-HKU1	59	16.5069238	6.31339847	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	332.1768473
S1-HKU1	60	4.953255515	-0.020246426	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	3.940934205
S1-HKU1	61	5.207967027	0.002032611	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	5.309597568
S1-HKU1	62	4.962431576	0.002493998	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	5.087131491
S1-HKU1	63	3.844984331	0.065944258	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	7.142197255
S1-HKU1	64	4.852255242	0.036784398	10	10	40021-V08H	NA	IgM_3	Sample_Plate_1	IgM	6.691475165
S1-229E	1	68.05814722	11.07205324	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	621.6608093
S1-229E	2	78.05663428	11.72937509	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	664.5253887
S1-229E	3	62.86083543	15.57283365	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	841.5025181
S1-229E	4	59.25728663	11.03466175	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	610.9903744
S1-229E	5	63.10944968	19.99961681	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1063.09029
S1-229E	6	118.9824464	59.65379039	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	3101.671966
S1-229E	7	61.72478131	15.86078585	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	854.7640737
S1-229E	8	53.40030473	10.13913979	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	560.3572944
S1-229E	9	92.37749444	22.36707671	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1210.73133
S1-229E	10	57.48663977	6.533628372	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	384.1680584
S1-229E	11	53.10681695	14.16415901	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	761.3147675
S1-229E	12	117.127011	29.30365912	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1582.309967
S1-229E	13	77.60786155	18.97240397	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1026.22806
S1-229E	14	94.26135109	24.09798804	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1299.160753
S1-229E	15	94.00014311	40.22809305	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	2105.404796
S1-229E	16	63.39269889	7.326383738	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	429.7118858
S1-229E	17	54.05342046	21.43899048	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1126.002944
S1-229E	18	82.48154274	16.35389584	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	900.1763348
S1-229E	19	85.99270517	27.27599368	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1449.792389
S1-229E	20	95.29693051	28.16964108	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1503.778984
S1-229E	21	63.27467047	15.8375904	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	855.1541903
S1-229E	22	199.7810793	101.5604977	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	5277.805964
S1-229E	23	97.5699067	27.26773968	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1460.956891
S1-229E	24	73.72962635	15.34782527	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	841.1208899
S1-229E	25	75.98177923	17.04781012	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	928.3722851
S1-229E	26	117.3443961	47.45578234	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	2490.133513
S1-229E	27	137.1885108	34.66507626	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1870.442324
S1-229E	28	63.18338825	8.600407192	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	493.2037478
S1-229E	29	60.33303342	-0.365883915	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	42.03883769
S1-229E	30	65.40062965	8.81715855	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	506.2585571
S1-229E	31	120.283858	24.94215173	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1367.391444
S1-229E	32	264.3423311	76.83143391	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	4105.914027
S1-229E	33	66.51051557	17.18090258	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	925.5556444
S1-229E	34	136.1212321	28.49608674	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1560.925569
S1-229E	35	111.9889798	29.06287138	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1565.132549
S1-229E	36	60.92596656	13.90563217	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	756.2075748
S1-229E	37	60.16860801	-0.403894619	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	39.97387705
S1-229E	38	109.9859882	28.77707366	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1548.839671
S1-229E	39	115.4765147	23.71993117	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1301.473073
S1-229E	40	121.911624	23.21997311	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1282.910279
S1-229E	41	66.73441117	17.64790356	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	949.1295893
S1-229E	42	107.4405958	28.84054308	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1549.46775
S1-229E	43	138.7584477	35.69640982	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1923.578938
S1-229E	44	89.57668776	25.20249703	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1349.701539
S1-229E	45	150.4930325	38.12441269	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	2056.713667
S1-229E	46	106.2554548	27.36850768	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1474.680839
S1-229E	47	57.73604486	5.690964598	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	342.2842747
S1-229E	48	89.90898101	16.77152711	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	928.4853363
S1-229E	49	76.80485838	17.84417618	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	969.0136674
S1-229E	50	104.4480628	24.1849068	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1313.693403
S1-229E	51	91.20763712	18.07756114	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	995.0856941
S1-229E	52	59.70984782	-0.292235025	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	45.09809658
S1-229E	53	72.515982	13.32530366	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	738.7811648
S1-229E	54	139.8862592	30.85620879	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	1682.696698
S1-229E	55	83.98868583	15.7667826	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	872.327816
S1-229E	56	59.39279848	-0.259463033	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	46.41964684
S1-229E	57	60.85473688	5.116866806	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	316.6980772
S1-229E	58	55.23304972	6.206814273	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	365.5737634
S1-229E	59	61.31735287	6.065400656	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	364.5873857
S1-229E	60	58.94107432	-0.267681659	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	45.55699138
S1-229E	61	60.20172129	-0.278020258	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	46.30070837
S1-229E	62	58.87251188	-0.271725653	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	45.28622925
S1-229E	63	58.89257792	-0.251520287	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	46.31656359
S1-229E	64	58.86238052	-0.268827465	11	11	40601-V08H	NA	IgM_3	Sample_Plate_1	IgM	45.42100727
S1-NL63	1	52.89773151	11.45118455	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	625.4569588
S1-NL63	2	39.9261702	13.6984362	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	724.8479802
S1-NL63	3	74.13907934	13.11313152	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	729.7956554
S1-NL63	4	48.09807533	11.2538757	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	610.7918603
S1-NL63	5	45.05986337	15.03287144	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	796.7034356
S1-NL63	6	167.0319798	51.68668142	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	2751.366051
S1-NL63	7	48.78026058	10.30802369	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	564.1814451
S1-NL63	8	40.97346297	9.928029245	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	537.3749252
S1-NL63	9	64.82504079	20.39160575	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1084.405328
S1-NL63	10	23.05630663	6.84376134	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	365.2443736
S1-NL63	11	59.4336714	12.63354739	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	691.1110408
S1-NL63	12	97.72588112	28.84454289	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1539.953026
S1-NL63	13	59.6663309	13.16501806	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	717.9172341
S1-NL63	14	77.31220569	23.60232288	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1257.42835
S1-NL63	15	139.2334517	35.67939016	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1923.20296
S1-NL63	16	35.8636099	7.455639995	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	408.6456096
S1-NL63	17	75.22522339	18.09875027	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	980.1627367
S1-NL63	18	31.61412182	12.53296042	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	658.262143
S1-NL63	19	77.91375867	19.76421898	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1066.124708
S1-NL63	20	80.34700735	33.10511433	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1735.602724
S1-NL63	21	55.91004366	15.47007986	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	829.4140367
S1-NL63	22	345.3835392	110.3368914	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	5862.228108
S1-NL63	23	88.52277361	27.93279837	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1485.162692
S1-NL63	24	66.56668581	15.13785753	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	823.4595624
S1-NL63	25	66.0054624	17.50094973	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	941.0529488
S1-NL63	26	120.652108	38.96541392	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	2068.922804
S1-NL63	27	154.0095308	37.91559448	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	2049.789255
S1-NL63	28	38.84593127	9.43264283	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	510.4780728
S1-NL63	29	6.905623153	0.851053457	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	49.45829599
S1-NL63	30	37.79663846	7.611048244	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	418.3490507
S1-NL63	31	163.8796602	37.09019123	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	2018.389222
S1-NL63	32	230.3500749	52.76379371	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	2868.53976
S1-NL63	33	49.052531	13.83800973	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	740.9530177
S1-NL63	34	98.39065141	27.55168707	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1475.975005
S1-NL63	35	126.508799	32.63723417	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1758.370507
S1-NL63	36	52.34495669	12.42477709	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	673.583811
S1-NL63	37	6.912057734	0.821971787	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	48.0106471
S1-NL63	38	101.8714731	35.43072887	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1873.407917
S1-NL63	39	119.3299868	24.97784697	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1368.222335
S1-NL63	40	92.06727496	21.34496775	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1159.315662
S1-NL63	41	55.70891212	16.25525257	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	868.4715405
S1-NL63	42	88.65473831	30.76130668	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1626.720072
S1-NL63	43	141.9278253	34.41811209	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1862.83343
S1-NL63	44	129.2728078	23.50960014	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1304.752815
S1-NL63	45	21.57629383	5.439720051	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	293.5622964
S1-NL63	46	112.7400515	25.25058027	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1375.269065
S1-NL63	47	23.43809699	6.310989875	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	338.9875907
S1-NL63	48	104.7678188	17.34598921	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	972.0672793
S1-NL63	49	59.2833379	18.34010144	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	976.2884099
S1-NL63	50	87.45836635	20.50147284	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1112.532008
S1-NL63	51	85.10017915	18.2726634	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	998.7333492
S1-NL63	52	6.338464332	0.602736501	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	36.4752894
S1-NL63	53	51.81405464	12.73720112	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	688.6741106
S1-NL63	54	103.6963759	27.38721131	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	1473.056941
S1-NL63	55	79.53966443	16.05721623	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	882.400476
S1-NL63	56	7.226742601	1.02050438	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	58.25196158
S1-NL63	57	17.33558843	3.090512547	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	171.8612158
S1-NL63	58	20.49293193	5.138222665	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	277.4040652
S1-NL63	59	14.43407491	4.93730912	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	261.2995309
S1-NL63	60	6.265867712	0.666981597	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	39.61494758
S1-NL63	61	6.709066344	0.494739837	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	31.4460582
S1-NL63	62	7.641828082	0.316007185	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	23.44218735
S1-NL63	63	9.100585346	0.037470536	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	10.97411212
S1-NL63	64	6.67951453	0.711623641	12	12	40600-V08H	NA	IgM_3	Sample_Plate_1	IgM	42.26069657
S1-OC43	1	33.27610001	9.13636724	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	490.094462
S1-OC43	2	33.44723468	9.047602353	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	485.8273523
S1-OC43	3	43.74243644	15.80930178	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	834.2075252
S1-OC43	4	33.27296557	10.44895629	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	555.7207801
S1-OC43	5	18.82506878	12.35881976	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	636.7660566
S1-OC43	6	129.7136893	27.18010581	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	1488.71898
S1-OC43	7	34.78519358	13.29580567	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	699.5754772
S1-OC43	8	36.67081638	11.03562801	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	588.4522168
S1-OC43	9	90.99656394	22.6961887	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	1225.805999
S1-OC43	10	14.62883114	6.001447787	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	314.7012205
S1-OC43	11	19.81329028	12.15851574	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	627.7390775
S1-OC43	12	133.6043218	31.7431598	13	13	40607-V08H1	NA	IgM_3	Sample_Plate_1	IgM	1720.762312
