ATF	1.0
30	28
"Checksum_ImageFile=a17bb6ec610d220871dcd4d7dd7f3a10"
"Checksum_ResultFile=28b969f1fb409df4325d61e805f87cf7"
"Type=Mapix Results 2"
"DateTime=2021/04/02 16:18:50"
"ConfigFile="
"GalFile=L:\RPPA Service\Platform_Projects\2021-02-09_JPL_CoV-Array-7\64 pad grid.gal"
"PixelSize=5"
"Wavelengths=785"
"ImageFiles=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_16h18m37_5µm_785nmGain050.tif"
"GrinddingParameters=Find mode = Grid + Blocks + Spots | Max. diameter (% Dth) = 200.0 | Min. diameter (% Dth) = 50.0 | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_16h18m37_5µm_785nmGain050.jpg"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=3680, 2560"
"ImageSize=17760.0, 71040.0"
"JpegOrigin=4465, 2635"
"JpegBrightness=41"
"JpegContrast=13"
"JpegBalance=0"
"Creator=Mapix 9.0.0"
"Scanner=ir710IVD IR0H8_IVD 717045"
"Temperature=32.9"
"Comment="
"Velocity=35 l/s"
"LaserPower=20.0"
"PMTGain=50"
"BatchFilename=L:\RPPA Service\InnooScan\Batch methods\CoV_Array image_processing.mbt"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"ID"	"F785 Mean"	"F785 Median"	"F785 SD"	"F785 |log Mean/Median|"	"F785 CV"	"B785"	"B785 Mean"	"B785 Median"	"B785 SD"	"B785 |log Mean/Median|"	"B785 CV"	"% > B785+1SD"	"% > B785+2SD"	"F785 % Sat."	"F785 Median - B785"	"F785 Mean - B785"	"F785 Total Intensity"	"SNR 785"	"ExcludedMean 785"	"ExcludedMedian 785"
1	8	6	6786.00	4344.00	186.10	0	Spot (Block1, Row6, Column8)	5272.67	5190.00	529.63	0.01	0.10	4384.00	4416.75	4384.00	382.10	0.00	0.09	88.00	53.00	0.00	806.00	888.67	5130303.00	2.24	4713.22	4690.00
1	1	7	4665.00	4632.00	221.15	0	Spot (Block1, Row7, Column1)	4883.92	4850.00	327.30	0.00	0.07	4263.00	4324.92	4263.00	447.25	0.01	0.10	67.00	21.00	0.00	587.00	620.92	6861914.00	1.25	4455.66	4431.00
1	2	7	4978.00	4631.00	196.50	0	Spot (Block1, Row7, Column2)	5015.34	4968.00	355.70	0.00	0.07	4384.50	4418.58	4384.50	352.45	0.00	0.08	78.00	33.00	0.00	583.50	630.84	5471736.00	1.69	4783.31	4765.00
1	3	7	5259.00	4621.00	203.95	0	Spot (Block1, Row7, Column3)	5076.07	4983.50	541.12	0.01	0.11	4425.00	4466.07	4425.00	347.78	0.00	0.08	67.00	38.00	0.00	558.50	651.07	6020222.00	1.75	4665.35	4639.50
1	4	7	5564.00	4640.00	186.05	0	Spot (Block1, Row7, Column4)	5084.61	4993.00	453.14	0.01	0.09	4353.50	4389.90	4353.50	352.18	0.00	0.08	82.00	44.00	0.00	639.50	731.11	4952412.00	1.97	4786.03	4753.00
1	5	7	5877.00	4643.00	198.60	0	Spot (Block1, Row7, Column5)	5002.64	4975.50	393.75	0.00	0.08	4275.00	4326.35	4275.00	356.31	0.01	0.08	81.00	49.00	0.00	700.50	727.64	5602952.00	1.90	4542.82	4487.50
1	6	7	6164.00	4632.00	215.15	0	Spot (Block1, Row7, Column6)	4958.04	4875.00	503.01	0.01	0.10	4206.00	4247.80	4206.00	347.14	0.00	0.08	77.00	48.00	0.00	669.00	752.04	6559491.00	2.05	4427.30	4396.00
1	7	7	6466.00	4644.00	200.25	0	Spot (Block1, Row7, Column7)	5331.53	5231.50	681.73	0.01	0.13	4262.00	4304.63	4262.00	389.08	0.00	0.09	92.00	60.00	0.00	969.50	1069.53	6045960.00	2.64	4647.64	4650.00
1	8	7	6768.00	4626.00	156.90	0	Spot (Block1, Row7, Column8)	12000.65	12006.00	1956.32	0.00	0.16	4512.50	4555.33	4512.50	456.22	0.00	0.10	100.00	100.00	0.00	7493.50	7488.15	8124439.00	16.32	7098.55	6960.00
1	1	8	4662.00	4942.00	147.50	0	Spot (Block1, Row8, Column1)	64680.30	65535.00	4215.26	0.01	0.07	4358.00	4446.84	4358.00	521.61	0.01	0.12	100.00	100.00	92.72	61177.00	60322.30	39067240.00	115.48	21705.70	18271.00
